3611 KINGSBRIDGE AVENUE 10463
201 CLINTON ST 10002
2675 BROADWAY 10025
862 HUGUENOT AVENUE 10312
605 CARLTON AVENUE 11238
789 FRANKLIN AVENUE 11238
1 7TH AVE S 10014
41 W 24TH ST 10010
40 CENTRAL PARK SOUTH 10019
3533 36 STREET 11106
1237 150TH ST 11357
231 SHERMAN AVE 10034
2828 COLLEGE POINT BOULEVARD 11354
1014 LONGWOOD AVENUE 10459
1215 MYRTLE AVE 11221
15 W 39TH ST 10018
1777 1ST AVE 10128
188 JAMAICA AVE 11207
484 BAY RIDGE AVENUE 11220
1306 FLATBUSH AVE 11210
7718 21 AVENUE 11370
294 ROGERS AVENUE 11225
3255 FRANCIS LEWIS BLVD 11358
112 LIBERTY STREET 10006
2855 ULMER STREET 11354
90 EAST   42 STREET 10017
806 BURKE AVE 10467
263 BEACH  116 STREET 11694
7 AVENUE A 10009
34-30 UNION ST 11354
215 1 AVENUE 10003
20 JOHN ST 10038
2665 BROADWAY 10025
145 EAST SERVICE ROAD 10314
13620 38 AVENUE 11354
3075 3RD AVE 10451
363 3RD AVE 10016
85 AVENUE A 10009
108 FRANKLIN STREET 11222
50 MACDOUGAL ST 10012
1372 BAY ST 10305
5121 8TH AVENUE 11220
ONE JFK INTERNATIONAL AIRPORT 11430
1309 SAINT NICHOLAS AVE 10033
1992 BROADWAY 10023
19002 HORACE HARDING EXPRESSWAY 11365
130 ST MARKS PLACE 10009
51 WEST   35 STREET 10001
55 WEST   55 STREET 10019
2061 2 AVENUE 10029
494 9TH AVE 10018
5302 108TH ST 11368
7223 37TH AVE 11372
180 5 AVENUE 11217
81 PEARL STREET 10004
322 EAST    6 STREET 10003
119 EAST   15 STREET 10003
100 WEST 124 STREET 10027
23 MEADOW ST 11206
2867 BROADWAY 10025
6530 KISSENA BLVD 11367
13342 37 AVENUE 11354
209 MULBERRY STREET 10012
3345 FRANCIS LEWIS BOULEVARD 11358
994 COLUMBUS AVENUE 10025
54 PRINCE STREET 10012
8721 ROOSEVELT AVE 11372
137 4 AVENUE 10003
419 BEDFORD AVENUE 11211
944 INTERVALE AVENUE 10459
1758 NOSTRAND AVENUE 11226
120 WEST   45 STREET 10036
2333 HYLAN BLVD 10306
339 1 AVENUE 10003
128 SMITH STREET 11201
2343 RICHMOND AVENUE 10314
6935 ASTORIA BOULEVARD 11370
453 W 54TH ST 10019
2411 STEINWAY STREET 11103
16013 NORTHERN BOULEVARD 11358
3532 JOHNSON AVENUE 10463
2574 CONEY ISLAND AVE 11223
5530 MYRTLE AVE 11385
133 AVENUE C 10009
70 WEST   40 STREET 10018
8810 4 AVENUE 11209
5224 8TH AVE 11220
3525 FT HAMILTON PARKWAY 11218
2 E BROADWAY 10038
24 WEST   55 STREET 10019
2016 VICTORY BOULEVARD 10314
9508 63 DRIVE 11374
6918 3RD AVE 11209
4030 WHITE PLAINS ROAD 10466
1920 EAST GUN HILL ROAD 10469
3801 69TH ST 11377
2099 8 AVENUE 10026
4106 2 AVENUE 11232
104-10 JAMAICA AVE 11418
332 NEW DORP LN 10306
3000 BUHRE AVENUE 10461
8901 101ST AVE 11416
883 6 AVENUE 10001
4235 KATONAH AVENUE 10470
1758 VICTORY BLVD 10314
1755 CONEY ISLAND AVENUE 11230
9217 PARSONS BOULEVARD 11433
302 E 49TH ST 10017
21261 JAMAICA AVENUE 11428
154 7TH AVE 10011
1578 1ST AVE 10028
40 MULBERRY STREET 10013
230 WEST   49 STREET 10019
182 8 AVENUE 10011
107 WEST   17 STREET 10011
45 MOTT STREET 10013
587 SUTTER AVENUE 11207
620 ATLANTIC AVENUE 11217
9606 ROOSEVELT AVENUE 11368
110 DEKALB AVENUE 11201
2085 NOSTRAND AVE 11210
1772 ROCKAWAY PARKWAY 11236
355 GATEWAY DR 11239
229 COURT STREET 11201
55 PROSPECT ST 11201
70 WEST  183 STREET 10453
232 WEST   48 STREET 10036
808 W 187TH ST 10033
90 BOWERY 10013
2274 JEROME AVENUE 10453
3915 BROADWAY 10032
5902 CATALPA AVENUE 11385
155 W 56TH ST 10019
169 8TH AVE 10011
69 MOTT STREET 10013
222 MONTROSE AVENUE 11206
6828 MAIN STREET 11367
1645-1651 THIRD AVENUE 10128
239 W 116TH ST 10026
6647 FRESH POND ROAD 11385
183 CHURCH STREET 10007
212 WEST   44 STREET 10036
37 W 42ND ST 10036
57 WATERBURY STREET 11206
1465 JEROME AVENUE 10452
74 PEARL ST 10004
4652 3RD AVE 10458
9 CHATHAM SQUARE 10038
558 DRIGGS AVE 11211
640 MELROSE AVENUE 10455
1752 BATH AVENUE 11214
1820 EASTCHESTER ROAD 10461
663 CONEY ISLAND AVENUE 11218
94 CHRISTOPHER STREET 10014
3917 BELL BLVD 11361
1345 AMSTERDAM AVENUE 10027
4504 QUEENS BLVD 11104
322 E 44TH ST 10017
338 MC GUINESS BOULEVARD 11222
344 CLASSON AVENUE 11238
5100 KINGS PLAZA SHOPPING CT 11234
18 EAST   41 STREET 10017
3905 5 AVENUE 11232
66 WEST   39 STREET 10018
16227 DEPOT RD 11358
120 EAST   34 STREET 10016
3440 UNION ST 11354
5819 WOODSIDE AVE 11377
951 2 AVENUE 10022
4207 MAIN STREET 11355
233 WEST   49 STREET 10019
2 MARCY PLACE 10452
146 HESTER ST 10013
231 EAST   14 STREET 10003
1735 JEROME AVE 10453
68-60 AUSTIN STREET 11375
21709 LINDEN BLVD 11411
3003 38 AVENUE 11101
176 LUDLOW ST 10002
133 E 31ST ST 10016
1 E 161ST ST 10451
9717 37 AVENUE 11368
200 CHAMBERS STREET 10007
363 5 AVENUE 11215
82 6 AVENUE 11217
7502 37TH AVE 11372
13536 ROCKAWAY BOULEVARD 11420
65 EAST   55 STREET 10022
126 HAMILTON PL 10031
109 E 116TH ST 10029
6731 BAY PKWY 11204
1359 E GUN HILL RD 10469
1 MARGARET CORBIN DR 10040
179 BEDFORD AVENUE 11211
2349 86TH ST 11214
1424 AVENUE M 11230
303 AMSTERDAM AVENUE 10023
209 W 57TH ST 10019
556 HUDSON STREET 10014
220 BUSHWICK AVE 11206
3561 VERNON BLVD 11106
135 BOWERY 10002
248 W 106TH ST 10025
9520 JAMAICA AVENUE 11421
1771 1ST AVE 10128
2929 BROADWAY 10025
422 MADISON AVE 10017
8125 5TH AVE 11209
425 MAIN STREET 10044
13538 39 AVENUE 11354
7024 35TH AVE 11372
2511 30 AVENUE 11102
371 1 AVENUE 10010
594 3 AVENUE 10016
45 SPRING STREET 10012
3602 36TH AVE 11106
15381 CROSS ISLAND PARKWAY 11357
9513 ROOSEVELT AVE 11372
148 WEST   67 STREET 10023
522 METROPOLITAN AVE 11211
22715 MERRICK BLVD 11413
8241 153RD AVE 11414
1114 NOSTRAND AVENUE 11225
10401 LIBERTY AVENUE 11417
8605 JAMAICA AVENUE 11421
8812 ROOSEVELT AVENUE 11372
151 E 57TH ST 10022
1896 JEROME AVENUE 10453
3035 FULTON STREET 11208
419 BEACH  129 STREET 11694
696 3 AVENUE 10017
20507 35TH AVE 11361
1567A PITKIN AVE 11212
694 8TH AVE 10036
41 NEWKIRK PLAZA 11226
53 WILSON AVE 11237
383 3 AVENUE 10016
4005A JUNCTION BLVD 11368
117 STANTON STREET 10002
11637 QUEENS BOULEVARD 11375
7221 5 AVENUE 11209
648 9TH AVE 10036
75 PAGE AVENUE 10309
367 W 34TH ST 10001
2559 BOSTON ROAD 10467
7550 101 AVENUE 11416
695 PARK AVENUE 10065
1077 BAY ST 10305
356 WEST   58 STREET 10019
12 W 44TH ST 10036
242 CANAL STREET 10013
100 GRAND STREET 10013
795 9TH AVE 10019
59 NASSAU STREET 10038
26 VESEY STREET 10007
600 FLATBUSH AVENUE 11225
61 DELANCEY ST 10002
3437 BELL BOULEVARD 11361
17 DIVISION ST 10002
20 PINE ST 10005
149 ELIZABETH ST 10012
63 W 8TH ST 10011
130 WEST  125 STREET 10027
112 W 38TH ST 10018
38 EAST   51 STREET 10022
132 UNION STREET 11231
45 STONE STREET 10004
798 4TH AVE 11232
62 PEARL ST 10004
403 W 43RD STREET 10036
2238 FOREST AVENUE 10303
2655 RICHMOND AVENUE 10314
48 W 48 STREET 10036
173 WEST BURNSIDE AVENUE 10453
224 W 35TH ST 10001
932934 60 STREET 11219
1500 PAERDEGAT AVENUE NORTH 11236
1556 2ND AVE 10028
198 MOTT STREET 10012
43 WEST   55 STREET 10019
152 WEST   49 STREET 10019
172 EAST  103 STREET 10029
9117 LIBERTY AVE 11417
10411 ROOSEVELT AVENUE 11368
790 9TH AVE 10019
1412 AVENUE U 11229
882 LEXINGTON AVE 10065
3501 36TH ST 11106
3828B DYRE AVE 10466
971 E 167TH ST 10459
109 MOFFAT ST 11207
127 W 28TH ST 10001
948 4 AVENUE 11232
442 GRAHAM AVENUE 11211
338 MYRTLE AVE 11205
410 MYRTLE AVE 11205
3360 ATLANTIC AVE 11208
611 CRESCENT AVENUE 10458
5018 ROOSEVELT AVE 11377
876 LEXINGTON AVE 10065
5725 MAIN STREET 11355
401 WEST   24 STREET 10011
7072 KISSENA BLVD 11367
710 9TH AVE 10019
90 THOMPSON ST 10012
3820 BOWNE STREET 11354
216 WYCKOFF AVE 11237
2196 PITKIN AVENUE 11207
13655 ROOSEVELT AVE 11354
1907 AVENUE U 11229
2403 QUEENS PLAZA NORTH 11101
52 VANDERBILT AVE 10017
22411 MERRICK BLVD 11413
1154 1ST AVENUE 10065
1211 FOREST AVENUE 10310
661 LEXINGTON AVE 10022
9712 SEAVIEW AVE 11236
148 HOYT STREET 11217
607 E 169TH ST 10456
4506 GREENPOINT AVE 11104
2589 STEINWAY ST 11103
103 GRAHAM AVE 11206
330 HICKS STREET 11201
3600 BROADWAY 10031
521 STANLEY AVE 11207
2223 86TH ST 11214
390 BROOME ST 10013
325 EAST   14 STREET 10003
444 9TH ST 11215
108 VICTORY BOULEVARD 10301
15624 NORTHERN BOULEVARD 11354
142 W 49TH ST 10019
1296 E GUNHILL ROAD 10469
4518 8 AVENUE 11220
8910 5TH AVE 11209
10202 NORTHERN BLVD 11368
39 WEST   46 STREET 10036
5963 55 ROAD 11378
6309 18 AVENUE 11204
2333 1ST  AVE 10035
1410 MADISON AVE 10029
264 SUYDAM STREET 11237
1657 MADISON AVE 10029
6917 5 AVENUE 11209
9912 ALSTYNE AVE 11368
209 8TH AVE 10011
3618 30 AVENUE 11103
201 FIRST AVE 10003
475 5TH AVE 10017
1350 AVENUE OF THE AMERICAS 10019
6722 FRESH POND RD 11385
22 EAST   17 STREET 10003
6459 DRY HARBOR ROAD 11379
6447 108TH ST 11375
175 MAIN STREET 10307
4503 5 AVENUE 11220
700 MANHATTAN AVENUE 11222
1001 RICHMOND HILL ROAD 10306
509 AMSTERDAM AVENUE 10024
11821 METROPOLITAN AVE 11415
59 CHURCH AVENUE 11218
0 JFK BUILDING 250 11430
40 CENTRAL PARK S 10019
1849 BROADWAY 10023
30 DEKALB AVE 11201
1 BROADWAY 10004
140 EAST 14 STREET 10003
90 JOHN ST 10038
90 BAY ST 10301
7422 JAMAICA AVENUE 11421
1310 BROADWAY 11221
7255 KISSENA BLVD 11367
1535 BROADWAY 10036
1127 WASHINGTON AVENUE 11225
1193 WALTON AVENUE 10452
103 WASHINGTON ST 10006
1664 SHEEPSHEAD BAY ROAD 11235
714 KNICKERBOCKER AVENUE 11221
1468 WESTCHESTER AVE 10472
2602 HYLAN BLVD 10306
351 7TH AVE 11215
280 BEDFORD AVE 11249
500 GRAND CONCOURSE 10451
3483 BOSTON ROAD 10469
2417 149 STREET 11357
585 EAST  189 STREET 10458
5 ST MARKS PLACE 10003
21 FLATBUSH AVE 11217
626 HUDSON STREET 10014
2073 FOREST AVENUE 10303
1260 HYLAN BLVD 10305
718 5TH AVE 11215
226 E 83RD ST 10028
8 NEW DORP LANE 10306
201 W 21ST ST 10011
64 LAFAYETTE AVENUE 11217
8628 ROOSEVELT AVE 11372
4823 8 AVENUE 11220
625 2ND AVE 10016
2267 EMMONS AVE 11235
20301 HOLLIS AVE 11412
221-13 JAMAICA AVENUE 11428
4306 43 AVE 11104
6690 FRESH POND ROAD 11385
7720 18 AVENUE 11214
2932 UNION STREET 11354
9024 FOSTER AVENUE 11236
164 WILLIAM STREET 10038
5802 5 AVENUE 11220
846 CLARKSON AVENUE 11203
77 CATHERINE STREET 10038
3422 JEROME AVE 10467
811 7 AVENUE 10019
2102 EAST   15 STREET 11229
4507 47 AVENUE 11377
8522 JAMAICA AVE 11421
324 LIVINGSTON STREET 11217
77 NORTH    6 STREET 11249
37-06 30 AVENUE 11103
145 WEST   55 STREET 10019
1487 WESTCHESTER AVE 10472
4760 3RD AVE 10451
5023 10 AVENUE 11219
592 9 AVENUE 10036
975979 FIRST AVENUE 10022
189 AVENUE U 11223
808 BURKE AVE 10467
1117 LEXINGTON AVENUE 10075
4501 4TH AVE 11220
58 WEST   48 STREET 10036
152 WEST   51 STREET 10019
1559 RICHMOND ROAD 10304
81 ALLEN ST 10002
334 E GUN HILL RD 10467
3523 CHURCH AVE 11203
41 W 58TH ST 10019
415 CITY ISLAND AVE 10464
906 E 180TH ST 10460
355 GREENWICH ST 10013
231 PROSPECT PARK W 11215
761 NOSTRAND AVENUE 11216
39 GREENWICH AVENUE 10014
16716 HILLSIDE AVENUE 11432
79 EAST  161 STREET 10451
753 FULTON ST 11217
505 E 163RD ST 10451
303 GREENWICH ST 10013
215 E 86TH ST 10028
10611 CONTINENTAL AVENUE 11375
25701 UNION TURNPIKE 11004
5424 CHURCH AVENUE 11203
8930 QUEENS BOULEVARD 11373
476 76 STREET 11209
10605 METROPOLITAN AVENUE 11375
130 MADISON AVENUE 10016
28 DOOLEY STREET 11235
135 W 116TH ST 10026
1541 MYRTLE AVENUE 11237
902 EAST GUN HILL ROAD 10469
333 HUDSON STREET 10013
333 DOUGLASS ST 11217
239 PARK AVENUE SOUTH 10003
4279A MAIN STREET 11355
1230 CASTLE HILL AVE 10462
531 2 AVENUE 10016
7810 5TH AVE 11209
850 7 AVENUE 10019
671 PROSPECT AVE 10455
12216 ROOSEVELT AVENUE 11368
978 LORIMER ST 11222
109 LUDLOW STREET 10002
1112 CORTELYOU RD 11218
18504 HORACE HARDING EXPRESSWAY 11365
2160 WESTCHESTER AVE 10462
1242 NOSTRAND AVENUE 11225
3704 DITMARS BOULEVARD 11105
24410 FRANCIS LEWIS BOULEVARD 11422
4619 30 AVENUE 11103
6004 KISSENA BOULEVARD 11355
238 E 58TH ST 10022
200 PARK AVENUE 10166
370 WEST   52 STREET 10019
8000 COOPER AVENUE 11385
772 49TH ST 11220
700 RHINELANDER AVE 10462
425 WEST   13 STREET 10014
0 LA GUARDIA AIRPORT 11369
195 EAST   56 STREET 11203
50 CARMINE ST 10014
222-222A PROSPECT PARK WEST 11215
145 EAST 50 STREET 10022
594 VANDERBILT AVENUE 11238
2513 QUEENS PLAZA NORTH 11101
1877 NOSTRAND AVE 11226
7316 NORTHERN BLVD 11372
5220 FLUSHING AVE 11378
307 EAST   84 STREET 10028
1060 NOSTRAND AVENUE 11225
483 MCDONALD AVE 11218
27 EAST   21 STREET 10010
10 LIBERTY STREET 10005
140 NEW DORP LANE 10306
2634 BROADWAY 10025
17922 UNION TPKE 11366
766 LYDIG AVENUE 10462
2158 8 AVENUE 10026
638 EAST 169 STREET 10456
303 LEXINGTON AVENUE 10016
11-32 MYRTLE AVE 11206
3191 21 STREET 11106
2109 STARLING AVE 10462
770 BROADWAY 10003
2920 BRUCKNER BLVD 10465
861 WYCKOFF AVENUE 11385
85 BERGEN ST 11201
4005 BROADWAY 11103
50 2ND AVE 10003
3109 BAINBRIDGE AVE 10467
11000 ROCKAWAY BOULEVARD 11420
13002 101 AVENUE 11419
2028 JEROME AVE 10453
156A W 231ST ST 10463
58 W 183 ST 10453
993 COLUMBUS AVENUE 10025
20 W 37TH ST 10018
709 9 AVENUE 10019
6359 FOREST AVENUE 11385
1055 LEXINGTON AVENUE 10021
11046 MERRICK BLVD 11433
4705 CENTER BOULEVARD 11109
711 E TREMONT AVE 10457
139 EAST   57 STREET 10022
275 GREENWICH STREET 10007
1977 86TH ST 11214
1372 YORK AVENUE 10021
4212 HYLAN BOULEVARD 10308
11231 SPRINGFIELD BOULEVARD 11429
788 NOSTRAND AVENUE 11216
217-19 JAMAICA AVE 11428
51 GROVE ST 10014
47 BAYARD ST 10013
6103 FLUSHING AVENUE 11378
69 1 AVENUE 10003
13 BARROW STREET 10014
154 EAST   79 STREET 10075
4819 VERNON BLVD 11101
4030 UNION STREET 11354
378 3 AVENUE 10016
44 BERRY STREET 11249
229 DUFFIELD STREET 11201
1448 EAST AVE 10462
5816 8TH AVE 11220
502 FRANKLIN AVE 11238
248 E 52ND ST 10022
216 THOMPSON ST 10012
158 LUDLOW STREET 10002
589 NEW LOTS AVE 11207
5911 4TH AVE 11220
6327 108 STREET 11375
249 BROOME ST 10002
8816 3RD AVE 11209
350 W 40TH ST 10018
1788 WESTCHESTER AVENUE 10472
18304 HILLSIDE AVENUE 11432
8 SPRING ST 10012
1479 FULTON STREET 11216
470305 4 AVENUE 11220
167 CHAMBERS STREET 10007
0 JFK INTERNATIONAL AIRPORT 11430
3001 AVENUE K 11210
4801 5TH AVE 11220
3377 BOSTON RD 10469
8522 GRAND AVENUE 11373
118 NASSAU AVENUE 11222
9181 111TH ST 11418
273 CITY ISLAND AVENUE 10464
277 NEPTUNE AVENUE 11235
284 GRAND STREET 11211
44 WEST   63 STREET 10023
30 LAFAYETTE AVENUE 11217
1174 FULTON ST 11216
235 RALPH AVE 11233
5616 7TH AVE 11220
5919 7 AVENUE 11220
458 GREENWICH STREET 10013
124 EAST   40 STREET 10016
165 CHURCH STREET 10007
2935 VETERANS RD W 10309
206 AUDUBON AVENUE 10033
127 E 23RD ST 10010
1 WEST   13 STREET 10011
110 PEARL ST 10005
221 WEST   38 STREET 10018
113 7 AVENUE SOUTH 10014
10405 METROPOLITAN AVENUE 11375
2892 FULTON STREET 11207
199 CHAMBERS ST 10007
841 BROADWAY 10012
803A FLATBUSH AVENUE 11226
235 W 116TH ST 10026
207 2 AVENUE 10003
225 NORTH    8 STREET 11211
19 RECTOR STREET 10006
5921 RIVERDALE AVENUE 10471
600 VAN NEST AVE 10460
1218 UNION ST 11225
95 COMMERCIAL STREET 11222
20707 NORTHERN BOULEVARD 11361
7306 3RD AVE 11209
6004 8 AVENUE 11220
334 EAST GUN HILL ROAD 10467
1 WORLDS FAIR MARINA 11368
673 FLATBUSH AVE 11225
210 EAST   58 STREET 10022
30 LEXINGTON AVE 10010
3805 BELL BOULEVARD 11361
108 DEKALB AVE 11201
5811 AVENUE N 11234
1976 3RD AVE 10029
712 EAST  233 STREET 10466
276 EAST 149 STREET 10451
39 EAST   19 STREET 10003
1670 3RD AVE 10128
810 STUYVESANT STREET 10003
3144 STEINWAY STREET 11103
232 WEST   29 STREET 10001
11114 FLATLANDS AVE 11207
20 PRINCE STREET 10012
733 KNICKERBOCKER AVENUE 11221
15640 CROSSBAY BLVD 11414
6305 FORT HAMILTON PARKWAY 11219
2457 WEBSTER AVE 10458
47 WEST   56 STREET 10019
7806 LINDEN BOULEVARD 11414
5603 8 AVENUE 11220
6330 KISSENA BOULEVARD 11367
2130 BROADWAY 10023
1241 PROSPECT AVE 11218
11217 FARMERS BOULEVARD 11412
22902298 ADAM CLAYTON POWELL JR BOULEVARD 10030
167 7TH AVE S 10014
358 WEST   44 STREET 10036
1350 JEROME AVE 10452
2276 12 AVENUE 10027
829 3RD AVE 10022
118A ELDRIDGE ST 10002
459 BUSHWICK AVE 11206
4004 69 STREET 11377
140 58 STREET 11220
4337 162 STREET 11358
2 EAST 39 STREET 10016
849 LEXINGTON AVENUE 10065
3312 CHURCH AVE 11203
4108 GREENPOINT AVE 11104
4 SOUTH STREET 10004
12521 ROCKAWAY BOULEVARD 11420
27 WEST   24 STREET 10010
5 WEST   32 STREET 10001
1111 PENNSYLVANIA AVE 11207
6627 BAY PARKWAY 11204
159 E 55TH ST 10022
2052 WALLACE AVE 10462
260 5TH AVE 11215
7901 ROOSEVELT AVE 11372
11 EAST 47 STREET 10017
110 JOHN STREET 10038
1674 10 AVENUE 11215
110 9TH AVE 10011
13693 37TH AVE 11354
62 7 AVENUE 11217
286 3RD AVE 11215
885 9 AVENUE 10019
7519 JAMAICA AVENUE 11421
210 6 AVENUE 10014
52 WALKER STREET 10013
782 LEXINGTON AVE 10065
1936 86 STREET 11214
227 MANSION AVENUE 10308
163 1 AVENUE 10003
540 9 AVENUE 10018
3907 PRINCE ST 11354
105 CLINTON STREET 10002
6302 NEW UTRECHT AVENUE 11219
8486 CITY ISLAND AVE 10464
55 WYTHE AVENUE 11249
622 EAST  187 STREET 10458
6205 18TH AVE 11204
1497 ST NICHOLAS AVENUE 10033
68 EAST BROADWAY 10002
210 EAST   14 STREET 10003
3820 CHURCH AVE 11203
561 MYRTLE AVENUE 11205
204 W 14TH ST 10011
903 FRANKLIN AVE 11225
444 7TH AVE 11215
3105 34TH ST 11106
325 FRANKLIN AVE 11238
7221 3 AVENUE 11209
1 STATE STREET PLAZA 10004
714 CASTLETON AVE 10310
63 MONTROSE AVE 11206
3213 JUNCTION BLVD 11369
3969 LACONIA AVENUE 10466
8415 5TH AVE 11209
644 DRIGGS AVENUE 11211
120 EAST   56 STREET 10022
11620 JAMAICA AVENUE 11418
725 5 AVENUE 10022
2103 FREDERICK DOUGLASS BLVD 10026
22210 NORTHERN BOULEVARD 11361
2914 36TH AVE 11106
393 LENOX AVENUE 10027
16560 BAISLEY BOULEVARD 11434
1419 ST NICHOLAS AVENUE 10033
921 BROADWAY 11206
8 EAST   36 STREET 10016
19630 NORTHERN BLVD 11358
1 EAST BEDFORD PARK BOULEVARD 10468
377 AVENUE X 11223
21525 73 AVENUE 11364
37 AVENUE A 10009
3424 KOSSUTH AVENUE 10467
9904 63 ROAD 11374
1447 RICHMOND AVENUE 10314
19 CORSON AVE 10301
604 9TH AVE 10036
8101 5TH AVE 11209
346 WEST   52 STREET 10019
184 LEXINGTON AVENUE 10016
499 GRAND STREET 11211
240 8 AVENUE 10011
338 EAST   11 STREET 10003
518 9 AVENUE 10018
7019 AUSTIN ST 11375
2910 30 AVENUE 11102
3645 BROADWAY 10031
124 BEDFORD AVENUE 11249
1575 FLATBUSH AVENUE 11210
1152 CASTLE HILL AVE 10462
1327 JACKSON AVENUE 11101
6514 18 AVENUE 11204
18 9TH AVE 10014
3509 PRINCE STRRET 11354
1439 ST JOHNS PLACE 11213
299 7 AVENUE 11215
1178 FULTON STREET 11216
932 2 AVENUE 10022
118 2 AVENUE 10003
123 ALLEN STREET 10002
3347 FRANCIS LEWIS BLVD 11358
407 NEW LOTS AVENUE 11207
5102 AVENUE U 11234
3916 PRINCE ST 11354
1746 1 AVENUE 10128
70 BAYARD STREET 10013
1294 3 AVENUE 10021
8 VANDUZER STREET 10301
645 MANHATTAN AVENUE 11222
22020 HILLSIDE AVENUE 11427
764 AMSTERDAM AVENUE 10025
6224 WOODHAVEN BLVD 11374
888 BEDFORD AVE 11205
973 AMSTERDAM AVENUE 10025
1047 E 163RD ST 10459
4307 KATONAH AVE 10470
236 KNICKERBOCKER AVE 11237
140 MONTAGUE ST 11201
84 E 4TH ST 10003
902 CORTELYOU RD 11218
147 WEST 43RD STREET 10036
1216 5 AVENUE 10029
558 7 AVENUE 10018
355 EAST  116 STREET 10029
2628 CARMINE STREET 10014
236 WEST   56 STREET 10019
54 EAST BROADWAY 10002
169 EAST  106 STREET 10029
1200 LEXINGTON AVE 10028
5401 13TH AVE 11219
91 EAST    7 STREET 10009
265 1 AVENUE 10003
793 BROADWAY 10003
358 7TH AVE 10001
7 EAST   53 STREET 10022
679 SENECA AVENUE 11385
15741 CROSS BAY BOULEVARD 11414
2536 BROADWAY 10025
1745 BROADWAY 10019
5722 WOODSIDE AVENUE 11377
2136 WILLIAMSBRIDGE RD 10461
408 8 AVENUE 10001
39 ESSEX ST 10002
13342 39TH AVE 11354
174 2ND AVE 10003
199 GRAND STREET 11211
91 GREENPOINT AVENUE 11222
147 GREENE AVENUE 11238
9405 ROCKAWAY BOULEVARD 11417
55 EAST  167 STREET 10452
14938 41ST AVE 11355
223 WEST  231 STREET 10463
2220 FOREST AVENUE 10303
3114 STEINWAY STREET 11103
4318 25 AVENUE 11103
17819 UNION TPKE 11366
9703 57TH AVE 11368
10016 ROCKAWAY BEACH BOULEVARD 11694
13661 ROOSEVELT AVENUE 11354
964 CONEY ISLAND AVE 11230
2308 44 DRIVE 11101
6815 NORTHERN BOULEVARD 11377
1741 SHEEPSHEAD BAY RD 11235
1467 NOSTRAND AVENUE 11226
25605 HILLSIDE AVENUE 11004
9529 CHURCH AVE 11212
244 E 51ST ST 10022
16923 JAMAICA AVE 11432
11116 QUEENS BLVD 11375
53 CHRISTOPHER STREET 10014
6 GRAHAM AVENUE 11206
8022 37 AVENUE 11372
95 ALLEN ST 10002
600 11TH AVE 10036
7605 ROOSEVELT AVENUE 11372
2111 21ST AVE 11105
4358 VICTORY BOULEVARD 10314
4128 MAIN ST 11355
1354 EDWARD L GRANT HIGHWAY 10452
16602 65TH AVE 11365
141 LEONARD STREET 11206
778 ALBANY AVE 11203
99 PORT RICHMOND AVE 10302
1585 3RD AVE 10128
8715 NORTHERN BLVD 11372
112 BERRY STREET 11211
13511 40TH RD 11354
3306 DITMARS BLVD 11105
568 UTICA AVENUE 11203
521 HICKS STREET 11231
3508 BROADWAY 10031
555 DRIGGS AVENUE 11211
4537 BELL BOULEVARD 11361
190 E 98TH ST 11212
407 MANOR ROAD 10314
227229 WEST 145 STREET 10039
837 HUTCHINSON RIVER PKWY 10465
2004 UTOPIA PKWY 11357
734 AMSTERDAM AVENUE 10025
227 DYCKMAN STREET 10034
115 EAST   14 STREET 10003
94 EAST BROADWAY 10002
1866 RALPH AVENUE 11234
259 5TH AVE 11215
3704 30TH AVE 11103
81 ST MARKS PLACE 10003
282284 1 AVENUE 10009
5922 8 AVENUE 11220
200 WILLOUGHBY AVE 11205
89 BAXTER STREET 10013
4345 WEST 55 STREET 10019
280 PARK AVE 10017
301 AINSLIE STREET 11211
63 WEST 38TH STREET 10018
135 EAST   92 STREET 10128
1858 CORNAGA AVE 11691
497 3RD AVE 10016
372 MYRTLE AVE 11205
388 GREENWICH ST 10013
764 9 AVENUE 10019
768 MANOR ROAD 10314
452 5 AVENUE 10018
310 EAST    6 STREET 10003
25128 NORTHERN BLVD 11362
9602 CHURCH AVENUE 11212
3976 WHITE PLAINS RD 10466
9102 4TH AVE 11209
370 CANAL ST 10013
2274 NOSTRAND AVE 11210
"0 JFK INT'L AIRPORT 11430"
166 WILLIAM STREET 10038
1195 FLATBUSH AVE 11226
500 W 30TH ST 10001
1236 ROGERS AVE 11226
10011 METROPOLITAN AVENUE 11375
9 EAST   40 STREET 10016
4220 WHITE PLAINS ROAD 10466
239 3 AVENUE 10003
8608 117TH ST 11418
283 PLEASANT AVENUE 10029
564 PARK AVENUE 10065
10901 72 ROAD 11375
105 NORMAN AVENUE 11222
250 GREENWICH STREET 10007
1026 FIRST AVENUE 10022
3924 108 STREET 11368
4761 BROADWAY 10034
628 COURTLANDT AVENUE 10451
13309 CROSS BAY BOULEVARD 11417
1584 ROCKAWAY PARKWAY 11236
4120 WHITE PLAINS ROAD 10466
83 NORTH    7 STREET 11249
79 MULBERRY STREET 10013
1189 BAY STREET 10305
48 E 33RD ST 10016
6316 BAY PARKWAY 11204
116 DELANCY STREET 10002
628 HUDSON ST 10014
584 BROADWAY 11206
1740 BROADWAY 10019
6010 KISSENA BOULEVARD 11355
420 WEST 203RD ST 10034
7603 37TH AVE 11372
4724 5TH AVE 11220
